Block,DistrictID:1
240230005011030,01A
240230006012074,01A
240230006012067,01A
240230007004067,01A
240230007004066,01A
240230007003030,01A
240230007003029,01A
240230007003038,01A
240230007003026,01A
240230007003028,01A
240230007003027,01A
240230007004073,01A
240230007004090,01A
240230007004074,01A
240230007004035,01A
240230007004036,01A
240230007002034,01A
240230007004030,01A
240230007004034,01A
240230007004082,01A
240230007004083,01A
240230007004031,01A
240230007004084,01A
240230007004032,01A
240230007004085,01A
240230007004086,01A
240230007004087,01A
240230007004088,01A
240230007004075,01A
240230007004065,01A
240230007004064,01A
240230007003025,01A
240230007003024,01A
240230007004023,01A
240230007002016,01A
240230007002020,01A
240230007002053,01A
240230007002024,01A
240230007002021,01A
240230007002023,01A
240230007002019,01A
240230007002022,01A
240230007002018,01A
240230007002071,01A
240230007002014,01A
240230007002017,01A
240230007002012,01A
240230007004098,01A
240230007004093,01A
240230007002025,01A
240230007002010,01A
240230007002009,01A
240230007002011,01A
240230007004097,01A
240230007004095,01A
240230007004044,01A
240230007004043,01A
240230007004027,01A
240230007004028,01A
240230007004014,01A
240230007004020,01A
240230007004022,01A
240230007004017,01A
240230007003003,01A
240230007003002,01A
240230006012027,01A
240230006012026,01A
240230006012025,01A
240230007003015,01A
240230007003016,01A
240230007003005,01A
240230006012006,01A
240230006012005,01A
240230007003006,01A
240230007003004,01A
240230007003022,01A
240230007003019,01A
240230007003017,01A
240230007003018,01A
240230007003008,01A
240230007003014,01A
240230007003010,01A
240230007003009,01A
240230007003021,01A
240230007003032,01A
240230007003023,01A
240230007003020,01A
240230007003013,01A
240230007003011,01A
240230007003012,01A
240230007003007,01A
240230006012002,01A
240230007003001,01A
240230007002041,01A
240230007002042,01A
240230007002044,01A
240230007002045,01A
240230007002068,01A
240230007004033,01A
240230007004099,01A
240230007004029,01A
240230007002029,01A
240230007002033,01A
240230007002043,01A
240230007002063,01A
240230007002046,01A
240230007002073,01A
240230007002056,01A
240230007002065,01A
240230007002067,01A
240230007002064,01A
240230007002057,01A
240230007002066,01A
240230007002059,01A
240230007002015,01A
240230007002047,01A
240230007002072,01A
240230007002058,01A
240230007002048,01A
240230007002070,01A
240230007002032,01A
240230007004092,01A
240230007002028,01A
240230007002060,01A
240230007002050,01A
240230007002062,01A
240230007002061,01A
240230007002049,01A
240230007002069,01A
240230007003034,01A
240230007004081,01A
240230007004080,01A
240230007004079,01A
240230007004063,01A
240230007003035,01A
240230007004078,01A
240230007004077,01A
240230007004076,01A
240230007004062,01A
240230007004057,01A
240230007004058,01A
240230007003033,01A
240230007003036,01A
240230007003037,01A
240230007003031,01A
240230007004056,01A
240230007004055,01A
240230007004052,01A
240230007004054,01A
240230007004053,01A
240230007004051,01A
240230007004050,01A
240230006012033,01A
240230006012066,01A
240230006012034,01A
240230006012030,01A
240230006012028,01A
240230006012024,01A
240230006012068,01A
240230006012069,01A
240230006012029,01A
240230006012064,01A
240230006012055,01A
240230006012049,01A
240230006012031,01A
240230006012042,01A
240230006012041,01A
240230006012032,01A
240230006012072,01A
240230006012063,01A
240230006012062,01A
240230006012048,01A
240230006012047,01A
240230006012040,01A
240230006012038,01A
240230006012037,01A
240230006012046,01A
240230006012021,01A
240230006012018,01A
240230006012023,01A
240230006012019,01A
240230006012061,01A
240230006012039,01A
240230006012036,01A
240230006012035,01A
240230006012016,01A
240230006013042,01A
240230006012020,01A
240230006013005,01A
240230006013043,01A
240230006012015,01A
240230006013007,01A
240230006013006,01A
240230006013048,01A
240230006012052,01A
240230006012045,01A
240230006012044,01A
240230006012051,01A
240230006012050,01A
240230006012043,01A
240230006013049,01A
240230006013050,01A
240230006013051,01A
240230006013034,01A
240230006013027,01A
240230006013035,01A
240230006013052,01A
240230006013036,01A
240230006013055,01A
240230006012022,01A
240230006013054,01A
240230006013039,01A
240230006013053,01A
240230006013025,01A
240230006013026,01A
240230006013038,01A
240230006013018,01A
240230006013037,01A
240230006013008,01A
240230006013040,01A
240230006013041,01A
240230006013004,01A
240230006013009,01A
240230006012053,01A
240230006012054,01A
240230007002051,01A
240230007002031,01A
240230007002030,01A
240230007002055,01A
240230007002027,01A
240230007002052,01A
240230007002054,01A
240230007002026,01A
240230007004089,01A
240230007004037,01A
240230007004061,01A
240230007004059,01A
240230007004060,01A
240230007004045,01A
240230007004038,01A
240230007004039,01A
240230007004101,01A
240230007004047,01A
240230007004048,01A
240230007004100,01A
240230007004046,01A
240230007004049,01A
240230007004042,01A
240230007004041,01A
240230007004040,01A
240230007004019,01A
240230007004026,01A
240230007004025,01A
240230007004102,01A
240230007004024,01A
240230007004021,01A
240230007004018,01A
240230001002097,01A
240230001002024,01A
240230001002095,01A
240230001002096,01A
240230001002023,01A
240230001002094,01A
240230001002034,01A
240230001002025,01A
240230001002102,01A
240230001002101,01A
240230001002099,01A
240230001001025,01A
240230001001113,01A
240230001001114,01A
240230001001026,01A
240230001002026,01A
240230001002098,01A
240230001002005,01A
240230001002027,01A
240230001001027,01A
240230001002004,01A
240230001002053,01A
240230001002040,01A
240230001002052,01A
240230001002041,01A
240230001002050,01A
240230001002046,01A
240230001002035,01A
240230001002036,01A
240230001002022,01A
240230001002051,01A
240230001002042,01A
240230001002029,01A
240230001001076,01A
240230001001028,01A
240230001001080,01A
240230001002037,01A
240230001002038,01A
240230001002028,01A
240230001001078,01A
240230001001009,01A
240230001001021,01A
240230001001008,01A
240230001001004,01A
240230001001029,01A
240230001002103,01A
240230001001030,01A
240230001001024,01A
240230001001022,01A
240230001001023,01A
240230001003056,01A
240230001003055,01A
240230001003052,01A
240230005023000,01A
240230001002084,01A
240230001003054,01A
240230001003053,01A
240230001002083,01A
240230001002047,01A
240230001002039,01A
240230001002085,01A
240230001002054,01A
240230001002048,01A
240230001002082,01A
240010015021024,01B
240010015021037,01B
240010015021033,01B
240010015021034,01B
240010015021031,01B
240010015021030,01B
240010015021028,01B
240010015021025,01B
240010002003021,01C
240010002003025,01C
240010002003028,01C
240010002003020,01C
240010002003029,01C
240010002003030,01C
240010002003019,01C
240010002003035,01C
240010002003022,01C
240010002003036,01C
240010002003027,01C
240010002003026,01C
240010002003024,01C
240010002003034,01C
240010002003023,01C
240010008001096,01B
240010008001013,01B
240010008001015,01B
240010008001018,01B
240010008001023,01B
240010008001029,01B
240010008001097,01B
240010008001098,01B
240010008001017,01B
240010014011032,01B
240010014011027,01B
240010014011009,01B
240010014011015,01B
240010014012037,01B
240010014012038,01B
240010014012039,01B
240010014011010,01B
240010014011011,01B
240010014011013,01B
240010014011014,01B
240010014011012,01B
240010014012040,01B
240010014012036,01B
240010014012041,01B
240010014012035,01B
240010014012017,01B
240010014011008,01B
240010014012032,01B
240010017003042,01B
240010017003052,01B
240010017003044,01B
240010017003043,01B
240010017003050,01B
240010020005005,01A
240010020005012,01A
240010020004009,01B
240010020004026,01B
240010020004025,01B
240010020004021,01B
240010020004022,01B
240010020004019,01B
240010020004010,01B
240010020004020,01B
240010020004008,01A
240010020004018,01B
240010020004011,01B
240010020004002,01A
240010020004024,01B
240010020004016,01B
240010020004015,01B
240010020004017,01B
240010020004014,01B
240010020004013,01B
240010020004012,01B
240010020001031,01B
240010020001028,01B
240010020001030,01B
240010020001027,01B
240010020001029,01B
240010020001026,01B
240010020004001,01B
240010020004000,01B
240010014011028,01B
240010014011033,01B
240010014011029,01B
240010020005000,01A
240010019001007,01B
240010019001008,01B
240010019001004,01B
240010019001002,01B
240010019001001,01B
240010017003063,01B
240010017003055,01B
240010017003069,01B
240010017003053,01B
240010017003056,01B
240010017003051,01B
240010019001003,01B
240010017003057,01B
240010017003058,01B
240010017003059,01B
240010017003028,01B
240010019001000,01B
240010019001006,01B
240010019001005,01B
240010017003031,01B
240010017003060,01B
240010017003062,01B
240010017003061,01B
240010020004005,01A
240010020005013,01A
240010020005009,01A
240010020005006,01A
240010020005010,01A
240010020004007,01A
240010020004006,01A
240010020004004,01A
240010015021007,01B
240010015021043,01B
240010015021062,01B
240010015021008,01B
240010015021001,01B
240010015021009,01B
240010015021011,01B
240010015021013,01B
240010015021002,01B
240010015021042,01B
240010015021035,01B
240010015033000,01B
240010015032001,01B
240010015032000,01B
240010015031004,01B
240010015031003,01B
240010015021015,01B
240010015021018,01B
240010015021016,01B
240010015021021,01B
240010015021036,01B
240010015021041,01B
240010015021022,01B
240010015021038,01B
240010015021040,01B
240010015021020,01B
240010015021019,01B
240010015021039,01B
240010015021023,01B
240010015021017,01B
240010015021032,01B
240010015021029,01B
240010020001038,01A
240010020005025,01A
240010020005001,01A
240010020005002,01A
240010020005004,01A
240010020005014,01A
240010020005019,01A
240010020005022,01A
240010020005020,01A
240010020005007,01A
240010020005008,01A
240010020005011,01A
240010020005021,01A
240010020005015,01A
240010020004027,01B
240010020001034,01A
240010020001033,01A
240010020001032,01B
240010020001015,01A
240010020001014,01B
240010020005016,01A
240010020005018,01A
240010020005017,01A
240010020004023,01B
240010020001013,01B
240010020001012,01B
240010002003031,01C
240010002003032,01C
240010002001035,01C
240010002001033,01C
240010002001026,01C
240010002001027,01C
240010020002005,01A
240010020002003,01A
240010020003008,01A
240010020003009,01A
240010020003007,01A
240010020002006,01A
240010020002019,01A
240010020002007,01A
240010020002018,01A
240010020003005,01A
240010020002008,01A
240010020002009,01A
240010020003003,01A
240010020003004,01A
240010020003001,01A
240010020003002,01A
240010020003000,01A
240010020002000,01A
240010020002010,01A
240010020002017,01A
240010020002011,01A
240010020002015,01A
240010020002014,01A
240010020002012,01A
240010020002016,01A
240010020002013,01A
240010020002001,01A
240010020005024,01A
240010020005023,01A
240010020005003,01A
240010020002002,01A
240010020001037,01A
240010017002001,01B
240010017003010,01B
240010017003012,01B
240010017003014,01B
240010017003016,01B
240010017003019,01B
240010016001012,01B
240010016001008,01B
240010016001006,01B
240010016001007,01B
240010016001013,01B
240010016001011,01B
240010016001005,01B
240010016001004,01B
240010016001003,01B
240230003001001,01A
240010016001000,01B
240230003001008,01A
240230003001007,01A
240230003001003,01A
240230003001006,01A
240230003001002,01A
240230003001000,01A
240010016001002,01B
240010016001001,01B
240010020003006,01A
240010020003010,01A
240010020003014,01A
240010020002004,01A
240010020002020,01A
240010017002007,01B
240010017002030,01B
240010017002031,01B
240010017002008,01B
240010017002016,01B
240010017002010,01B
240010017003033,01B
240010017003018,01B
240010017002009,01B
240010017003017,01B
240010017003034,01B
240010017003008,01B
240010017002005,01B
240010017003041,01B
240010017003036,01B
240010017003040,01B
240010017003039,01B
240010017003035,01B
240010017003006,01B
240010017003037,01B
240010017003007,01B
240010017003021,01B
240010017003005,01B
240010017003011,01B
240010016001032,01B
240010016001016,01B
240010016001015,01B
240010017002004,01B
240010017002002,01B
240010017003020,01B
240010017003009,01B
240010017003038,01B
240010015031016,01B
240010015031009,01B
240010015031006,01B
240010015031007,01B
240010015031005,01B
240010015031008,01B
240010015031001,01B
240010015031002,01B
240010020001016,01B
240010020001017,01B
240010020001025,01B
240010020001002,01B
240010020001036,01B
240010020001035,01B
240010020001024,01B
240010020004003,01B
240010020001023,01B
240010020001039,01B
240010020001018,01B
240010020001019,01B
240010020001020,01B
240010014011035,01B
240010020001010,01B
240010020001008,01B
240010020001000,01B
240010020001022,01B
240010020001003,01B
240010020001021,01B
240010020001007,01B
240010020001005,01B
240010020001004,01B
240010020001001,01B
240010017003065,01B
240010017001030,01B
240010017001036,01B
240010017001022,01B
240010017001019,01B
240010017001018,01B
240010017001016,01B
240010017001017,01B
240010017002003,01B
240010017003064,01B
240010017001029,01B
240010017001028,01B
240010017002042,01B
240010017002000,01B
240010017002041,01B
240010017003054,01B
240010019001025,01A
240230003001033,01A
240010018001006,01A
240010018001001,01A
240010017003049,01B
240010017003024,01B
240010017003045,01B
240010017003004,01B
240010017003022,01B
240010017003047,01B
240010017003048,01B
240010017003023,01B
240010016001010,01B
240010016001009,01B
240010015033020,01B
240010015033018,01B
240010017003046,01B
240010017003025,01B
240010017003003,01B
240010015033004,01B
240010015033001,01B
240010015033002,01B
240010015033003,01B
240010015033019,01B
240010015033014,01B
240010015033013,01B
240010015033008,01B
240010015033005,01B
240010015033015,01B
240010015033009,01B
240010015033011,01B
240010015033010,01B
240010015033012,01B
240010015032017,01B
240010017001032,01B
240010017001014,01B
240010017001024,01B
240010017001013,01B
240010017001012,01B
240010018003038,01A
240010017001011,01B
240010017001010,01B
240010017001007,01B
240010017001006,01B
240010017001004,01B
240010017001033,01B
240010017001034,01B
240010017001037,01B
240010017001000,01B
240010017001021,01B
240010017001035,01B
240010017001020,01B
240010017001015,01B
240010019001017,01B
240010019001018,01B
240010019001009,01B
240010019001013,01B
240010019001014,01B
240010019001011,01B
240010019001010,01B
240010017001039,01B
240010017003068,01B
240010017001038,01B
240010017003067,01B
240010017001023,01B
240010017003066,01B
240010006001005,01B
240010005001023,01B
240010005001040,01B
240010005001021,01B
240010005001041,01B
240010006001004,01B
240010006001015,01B
240010006001016,01B
240010006001002,01B
240010006001001,01B
240010002003033,01C
240010002003015,01C
240010002003016,01C
240010002003008,01C
240010002003017,01C
240010002003013,01C
240010002003010,01C
240010002003014,01C
240010002003007,01C
240010002003018,01C
240010002003011,01C
240010002003012,01C
240010002003006,01C
240010002003005,01C
240010002003004,01C
240010007001060,01B
240010007001061,01B
240010006001088,01B
240010006001085,01B
240010006001076,01B
240010006001091,01C
240010006001090,01C
240010019001024,01A
240010019001064,01B
240010019001023,01B
240010018002004,01A
240010018002002,01A
240010018002003,01A
240010018001005,01A
240010018001064,01A
240010019002002,01B
240010019001019,01B
240010019002001,01B
240010019001016,01B
240010019002033,01B
240010019001015,01B
240010019001029,01B
240010019001020,01B
240010019001068,01B
240010018002005,01A
240010018002001,01A
240010017001042,01B
240010018002000,01A
240010017001025,01B
240010017001041,01B
240010017001027,01B
240010017001026,01B
240010017001031,01B
240010017001040,01B
240230003001045,01A
240230003001044,01A
240230003001037,01A
240230003001046,01A
240230003001009,01A
240230003001036,01A
240230003001021,01A
240230003002028,01A
240230003002000,01A
240230003002001,01A
240230003002030,01A
240230003001028,01A
240230003001027,01A
240230003001022,01A
240230003001023,01A
240230003001025,01A
240010019002012,01A
240010019002013,01B
240010019002011,01B
240010019001065,01B
240010019001049,01B
240010019001048,01B
240010019001050,01B
240010019001047,01B
240010019002029,01B
240010019002014,01B
240010019002030,01B
240010019002048,01B
240010019002045,01B
240010019002031,01B
240010019002051,01B
240010019002016,01B
240230002002001,01A
240230002001072,01A
240230002002007,01A
240230002001075,01A
240230002001073,01A
240230002002000,01A
240230003002015,01A
240230002001076,01A
240230002001000,01A
240230003002065,01A
240230003002067,01A
240230003002064,01A
240230003002042,01A
240230003002043,01A
240230003002044,01A
240230003002039,01A
240230003002038,01A
240230003002037,01A
240230003002063,01A
240230003002054,01A
240230003002048,01A
240230003002045,01A
240230003002035,01A
240230003002047,01A
240230003002046,01A
240230003002014,01A
240230003002016,01A
240230003002036,01A
240230003002013,01A
240230003002010,01A
240230003002012,01A
240010019002036,01B
240010019002028,01B
240010019002047,01B
240010019002044,01B
240010019002046,01B
240010019002041,01B
240010019002040,01B
240010019002017,01B
240010019002042,01B
240010019002043,01B
240010019002019,01B
240010019002039,01B
240010019002009,01B
240010019002015,01B
240010019002010,01B
240010019002018,01B
240010019002006,01B
240010019002008,01B
240010019002050,01B
240010019002021,01B
240010019002038,01B
240010019002020,01B
240010019001060,01B
240010019001053,01B
240010019001055,01B
240010019001071,01B
240010019001057,01B
240010019001070,01B
240010019001056,01B
240010019001054,01B
240010019001046,01B
240010019002004,01B
240010022003032,01A
240010022003033,01A
240010022003024,01A
240010022003016,01A
240010022003023,01A
240010022002010,01A
240010022003006,01A
240010022003008,01A
240010022003018,01A
240230003002103,01A
240230003002085,01A
240230003002090,01A
240230003002092,01A
240230003002093,01A
240230003002095,01A
240230003002097,01A
240010021001046,01A
240010021001045,01A
240230003002094,01A
240230003002091,01A
240230003002086,01A
240230003002096,01A
240230003002087,01A
240010022001041,01A
240010022001038,01A
240010022001039,01A
240010022001040,01A
240010022001050,01A
240010022001049,01A
240010022001032,01A
240010023002008,01B
240010023002009,01B
240010023003003,01B
240010023003002,01B
240010023002006,01B
240010023002010,01B
240010023002005,01B
240010023002002,01B
240010023002004,01B
240010002002013,01B
240010002002011,01B
240010002002009,01B
240010002002012,01B
240010023003000,01B
240010002001028,01C
240010002001025,01C
240010020003019,01A
240010020003022,01A
240010020003021,01A
240010021001026,01A
240010021003019,01A
240010021003035,01A
240010021003015,01A
240010021002018,01A
240010019002023,01A
240010019002024,01A
240010021003010,01A
240010021003041,01A
240010019002022,01A
240010021003005,01A
240010019002025,01B
240010021003014,01A
240010021003008,01A
240010021003004,01A
240010019002026,01B
240010019002027,01B
240010021003003,01A
240010019002032,01B
240010021003001,01B
240010021003002,01B
240010021003028,01A
240010021003027,01A
240010021003025,01A
240010021003026,01A
240010021002008,01A
240010021002009,01A
240010021002007,01A
240010021002027,01A
240010021002026,01A
240010021002028,01A
240010021002015,01A
240010021002010,01A
240010021002012,01A
240010021002022,01A
240010021003018,01A
240010021002023,01A
240010021003017,01A
240010021003016,01A
240010021002013,01A
240010021002014,01A
240010021002016,01A
240010021003013,01A
240010021003012,01A
240010021003006,01A
240010021003009,01A
240010021003011,01A
240010021003007,01A
240010021002017,01A
240010022001034,01A
240010022001035,01A
240010022001021,01A
240010022001020,01A
240010021001051,01A
240010021001038,01A
240010021001037,01A
240010021001032,01A
240010021001018,01A
240010021001033,01A
240010021001053,01A
240010021001023,01A
240010021001019,01A
240010021001040,01A
240010021001036,01A
240010021001039,01A
240010021001035,01A
240010021001034,01A
240010021001013,01A
240010021001016,01A
240010021001001,01A
240010021001002,01A
240010021001015,01A
240010021001014,01A
240010021001017,01A
240010021001003,01A
240230003002088,01A
240230003002061,01A
240010021001000,01A
240010021002025,01A
240010021001006,01A
240010021001004,01A
240010021001012,01A
240010021001011,01A
240010021001008,01A
240010021001005,01A
240010021001025,01A
240010021001024,01A
240010021001010,01A
240010021002024,01A
240010021001009,01A
240010021003040,01A
240010021001007,01A
240010021003038,01A
240010021003039,01A
240010021002003,01A
240010021003036,01A
240010021002004,01A
240010021002005,01A
240010021003037,01A
240010021003023,01A
240010021002019,01A
240010021002011,01A
240010021003024,01A
240010021002006,01A
240010021003030,01A
240010021003029,01A
240010021002021,01A
240010021002020,01A
240010021003022,01A
240010021003033,01A
240010021003021,01A
240010021003034,01A
240010021003020,01A
240010021003031,01A
240010021003032,01A
240230003002060,01A
240230003002059,01A
240230003002114,01A
240230003002058,01A
240230003002055,01A
240230003002049,01A
240230003002062,01A
240230003002032,01A
240230003002031,01A
240230003002053,01A
240230003002052,01A
240230003002051,01A
240230003002026,01A
240010021002001,01A
240010021002002,01A
240230003002057,01A
240010021002000,01A
240010019001051,01B
240010019001052,01B
240230003002056,01A
240010019001039,01B
240230003002029,01A
240230003002033,01A
240230003002025,01A
240230003002024,01A
240230003002004,01A
240230003002027,01A
240230003002002,01A
240230003002003,01A
240230003002005,01A
240010021001056,01A
240010022003021,01A
240010022003003,01A
240010022003009,01A
240010022003001,01A
240010021001063,01A
240010022001014,01A
240010022001043,01A
240010022003000,01A
240010022001037,01A
240010022001042,01A
240010022001015,01A
240010022001013,01A
240010022001016,01A
240010022001017,01A
240010022001018,01A
240010022001046,01A
240010022001036,01A
240010022001019,01A
240010022001012,01A
240010021001022,01A
240010022003020,01A
240010022001048,01A
240010022001033,01A
240010022001047,01A
240010022001029,01A
240010022001031,01A
240010022001028,01A
240010022001027,01A
240010022001030,01A
240010022003056,01A
240010022003055,01A
240010022003058,01A
240010022003060,01A
240010022003059,01A
240010022003002,01A
240010022003054,01A
240010022003042,01A
240010022003034,01A
240010022003043,01A
240010022003027,01A
240010022003035,01A
240010022003036,01A
240010022003022,01A
240010022003028,01A
240010022003015,01A
240010022003014,01A
240010022003007,01A
240010022003013,01A
240010022003037,01A
240010022003038,01A
240010022003012,01A
240010022003005,01A
240010022003044,01A
240010022002043,01A
240010022002022,01A
240010022002021,01A
240010022002007,01A
240010022002033,01A
240010022002032,01A
240010022002019,01A
240010022002014,01A
240010022002020,01A
240010022002017,01A
240010022002016,01A
240010022002015,01A
240010022002018,01A
240010022002042,01A
240010022002045,01A
240010022002012,01A
240010022002013,01A
240010022002008,01A
240010022002004,01A
240010022002003,01A
240010022002001,01A
240010022002002,01A
240010022003017,01A
240010022003030,01A
240010022002029,01A
240010022002030,01A
240010022003029,01A
240010022002011,01A
240010022002009,01A
240010022003025,01A
240010022003026,01A
240010022003031,01A
240010022002037,01A
240010022002048,01A
240010022002024,01A
240010022002038,01A
240010022002028,01A
240010022002027,01A
240010022002026,01A
240010022002039,01A
240010022002031,01A
240010022002040,01A
240010022002041,01A
240010022003052,01A
240010022003061,01A
240010022003053,01A
240010022003049,01A
240010022003047,01A
240010022003046,01A
240010022003050,01A
240010022003045,01A
240010022003051,01A
240010022003048,01A
240010022003057,01A
240010022003041,01A
240010022003040,01A
240010022003039,01A
240010022002005,01A
240010022002025,01A
240010022002006,01A
240010022002000,01A
240230003002098,01A
240010022002023,01A
240010022002044,01A
240010022001026,01A
240010022001025,01A
240010022001011,01A
240010022001010,01A
240010022001022,01A
240010022001023,01A
240010022001004,01A
240010022001007,01A
240010022001024,01A
240010022001005,01A
240010022001009,01A
240010022001003,01A
240010022003004,01A
240010022001002,01A
240010020003018,01A
240010022001001,01A
240010022001006,01A
240010022001008,01A
240010022001000,01A
240010020003015,01A
240010020003020,01A
240010022001044,01A
240010022001045,01A
240010020003025,01A
240010020003012,01A
240010020003024,01A
240010020003023,01A
240010021001044,01A
240010022003019,01A
240010021001041,01A
240230003002089,01A
240010021001042,01A
240010021001043,01A
240010022003010,01A
240010022003011,01A
240010021001057,01A
240010021001066,01A
240010021001028,01A
240010021001029,01A
240010021001065,01A
240010021001027,01A
240010021001064,01A
240010021001020,01A
240010021001021,01A
240010021001049,01A
240010021001030,01A
240010021001031,01A
240010021001058,01A
240010021001062,01A
240010021001050,01A
240010021001048,01A
240010021001067,01A
240010021001047,01A
240010021001052,01A
240010021001055,01A
240010021001060,01A
240010021001059,01A
240010021001054,01A
240010021001061,01A
240230004001039,01A
240230004001053,01A
240230004001046,01A
240230004001044,01A
240230004001056,01A
240230004001041,01A
240230004001040,01A
240230004001042,01A
240230004001043,01A
240230004001045,01A
240230004001035,01A
240230004001054,01A
240230004001055,01A
240230004001031,01A
240230004001030,01A
240230004001032,01A
240230004001033,01A
240230004001034,01A
240230003002101,01A
240230003002100,01A
240230004001038,01A
240010022002035,01A
240230004001036,01A
240230004001037,01A
240230003002112,01A
240230003002099,01A
240010022002034,01A
240010022002046,01A
240010022002047,01A
240010022002050,01A
240010022002036,01A
240010022002049,01A
240230003002009,01A
240230003001039,01A
240230003001013,01A
240230003001012,01A
240230003001014,01A
240230003001015,01A
240230003001040,01A
240230003001041,01A
240230003001017,01A
240230003001016,01A
240230003001011,01A
240230003002021,01A
240230003002011,01A
240230003002022,01A
240230003002008,01A
240230003002007,01A
240230003002034,01A
240230003002023,01A
240230003001042,01A
240230003001047,01A
240230003001035,01A
240230003001018,01A
240230003001010,01A
240230003001034,01A
240230003002006,01A
240230003001043,01A
240230003001020,01A
240230003001019,01A
240230002001003,01A
240230002001002,01A
240230002001001,01A
240230003002050,01A
240010018001065,01A
240010018001008,01A
240010018003025,01A
240010018001004,01A
240010018001062,01A
240010018001000,01A
240010018001002,01A
240010018001007,01A
240010018001003,01A
240010018001063,01A
240230003001029,01A
240230003001030,01A
240230003001031,01A
240230003001038,01A
240230003001024,01A
240230003001026,01A
240230003001005,01A
240230003001032,01A
240010016001021,01B
240230003001004,01A
240010018003026,01A
240010018003017,01A
240010018001061,01A
240010018001012,01A
240010018001011,01A
240010018001041,01A
240010018003018,01A
240010018001060,01A
240010016001043,01B
240010016001041,01B
240010018001032,01A
240010018001033,01A
240010018001049,01A
240010018001048,01A
240010018001034,01A
240010018001027,01A
240010018001023,01A
240010018001026,01A
240010018001035,01A
240010018001025,01A
240010018001046,01A
240010018001036,01A
240010018001037,01A
240010016001055,01B
240010016001035,01B
240010016001037,01B
240010018001024,01A
240010016001051,01B
240010016001054,01B
240010016001053,01B
240010016001038,01B
240010016001052,01B
240010016001034,01B
240010016001033,01B
240010018003020,01A
240010017002035,01B
240010018003037,01A
240010018003019,01A
240010018003036,01A
240010018003029,01A
240010018003030,01A
240010017002034,01B
240010017001008,01B
240010018003035,01A
240010017002032,01B
240010017001009,01B
240010017002033,01B
240010018003031,01A
240010018003032,01A
240010018003028,01A
240010018003027,01A
240010017002027,01B
240010017002026,01B
240010018003033,01A
240010018003016,01A
240010018003034,01A
240010018003006,01A
240010018003007,01A
240010018003015,01A
240010018003014,01A
240010018003008,01A
240010018003004,01A
240010018001051,01A
240010018003005,01A
240010018001054,01A
240010018001052,01A
240010018001053,01A
240010018003009,01A
240010018003013,01A
240010018003012,01A
240010018003011,01A
240010018003003,01A
240010019002005,01B
240010019002003,01B
240010019002007,01B
240010019001059,01B
240010019001058,01B
240010019001042,01B
240010019001040,01B
240010019001041,01B
240010019001045,01B
240010019001043,01B
240010019001044,01B
240010019001038,01B
240010019001036,01B
240010019001037,01B
240010019001028,01A
240010019001034,01B
240010019001031,01B
240010019001032,01B
240010019001061,01B
240010019001030,01B
240010019001066,01B
240010019001069,01B
240010019001022,01B
240010019001021,01B
240010019001035,01B
240010019001033,01B
240010019001063,01B
240010019001062,01B
240010019001026,01B
240010019001027,01B
240010018001066,01A
240010019001067,01B
240010016001046,01B
240010016001045,01B
240010016001036,01B
240010016001044,01B
240010016001019,01B
240010016001014,01B
240010016001018,01B
240010016001017,01B
240010016001023,01B
240010016001042,01B
240010016001040,01B
240010016001039,01B
240010016001028,01B
240010016001024,01B
240010016001058,01B
240010016001056,01B
240010016001057,01B
240010016001022,01B
240010016001025,01B
240010016001020,01B
240010016001031,01B
240010016001029,01B
240010016001027,01B
240010016001026,01B
240010016001030,01B
240010017002038,01B
240010017002037,01B
240010017002025,01B
240010017002017,01B
240010017002006,01B
240010017002029,01B
240010017002018,01B
240010018001039,01A
240010018001040,01A
240010018001042,01A
240010018001055,01A
240010018003024,01A
240010018003023,01A
240010018003021,01A
240010018003022,01A
240010018001059,01A
240010018001050,01A
240010018001056,01A
240010018001047,01A
240010018001058,01A
240010018001057,01A
240010018001009,01A
240010018001010,01A
240010018001014,01A
240010018001013,01A
240010018001044,01A
240010018001043,01A
240010018001031,01A
240010018001030,01A
240010018001029,01A
240010018001028,01A
240010018001022,01A
240010018001015,01A
240010018001016,01A
240010018001017,01A
240010018001020,01A
240010018001021,01A
240010018001019,01A
240010018001018,01A
240010018003002,01A
240010016001050,01B
240010017001002,01B
240010017001003,01B
240010017001005,01B
240010017001001,01B
240010017002028,01B
240010017002021,01B
240010017002020,01B
240010017002040,01B
240010017002019,01B
240010017002039,01B
240010017002022,01B
240010017002023,01B
240010017002036,01B
240010017002024,01B
240010018003010,01A
240010017002014,01B
240010018003000,01A
240010018003001,01A
240010017002015,01B
240010017002013,01B
240010017002012,01B
240010017002011,01B
240010017003032,01B
240010017003015,01B
240010017003013,01B
240010018001045,01A
240010018001038,01A
240010016001048,01B
240010016001049,01B
240010016001047,01B
240010011002009,01B
240010011002001,01B
240010011002004,01B
240010012002045,01B
240010011001000,01B
240010010002013,01B
240010010002012,01B
240010010002019,01B
240010010002003,01B
240010011002000,01B
240010010002018,01B
240010010002014,01B
240010010002002,01B
240010010002015,01B
240010010001078,01B
240010010002007,01B
240010010002008,01B
240010010002009,01B
240010010001021,01B
240010010001014,01B
240010010001023,01B
240010010001015,01B
240010010001016,01B
240010010002006,01B
240010010002005,01B
240010010002011,01B
240010010001022,01B
240010010001024,01B
240010010001030,01B
240010010001031,01B
240010010001029,01B
240010010001028,01B
